loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,purpose
10000.0,60 months,16.5,245.85,D,D3,8 years,MORTGAGE,15000.0,Verified,Fully Paid,11.21,0.0,0.0,25.0,0.0,2838.02,32.9,35.0,home_improvement
5000.0,36 months,8.38,157.56,B,B3,< 1 year,MORTGAGE,61940.39,Source Verified,Fully Paid,11.34,0.0,1.0,22.0,0.0,370.68,16.2,27.0,other
15000.0,36 months,21.22,566.82,E,E5,6 years,RENT,118594.05,Verified,Charged Off,,3.0,2.0,29.0,0.0,10696.37,25.4,36.0,other
20000.0,60 months,19.43,523.55,E,E4,< 1 year,OWN,84407.62,Source Verified,Charged Off,18.34,0.0,0.0,12.0,0.0,1559.16,21.0,19.0,wedding
10000.0,36 months,21.37,378.65,E,E3,9 years,MORTGAGE,64815.84,Verified,Charged Off,23.42,0.0,0.0,23.0,0.0,10512.32,44.5,42.0,debt_consolidation
40000.0,60 months,9.76,845.17,B,B2,2 years,RENT,55083.65,Verified,Fully Paid,43.71,1.0,0.0,3.0,0.0,9011.7,17.6,11.0,debt_consolidation
10000.0,36 months,5.31,301.1,A,A5,7 years,RENT,38320.45,Verified,Fully Paid,30.83,0.0,0.0,9.0,0.0,3021.19,58.2,9.0,other
10000.0,36 months,20.68,375.11,E,E5,5 years,RENT,101454.42,Source Verified,Charged Off,14.76,0.0,0.0,4.0,0.0,7383.52,22.3,15.0,vacation
30000.0,60 months,10.19,640.22,B,B3,< 1 year,MORTGAGE,,Verified,Fully Paid,22.62,0.0,0.0,18.0,0.0,12532.72,25.2,36.0,credit_card
35000.0,36 months,13.21,1182.83,C,C1,4 years,NONE,34605.36,Not Verified,Charged Off,36.04,0.0,1.0,28.0,0.0,751.59,66.6,31.0,credit_card
20000.0,36 months,12.56,669.65,D,D5,4 years,RENT,72217.84,Verified,Charged Off,24.73,0.0,3.0,23.0,0.0,6933.4,59.5,38.0,credit_card
5000.0,36 months,4.03,147.69,A,A3,10+ years,MORTGAGE,43912.22,Not Verified,Fully Paid,15.28,0.0,0.0,19.0,0.0,8361.52,22.0,35.0,other
15000.0,36 months,18.08,542.89,D,D2,7 years,RENT,132800.76,Not Verified,Fully Paid,18.54,0.0,0.0,21.0,0.0,3876.33,23.1,30.0,home_improvement
10000.0,36 months,21.12,377.37,F,F4,4 years,MORTGAGE,75139.09,Verified,Fully Paid,29.58,0.0,0.0,28.0,0.0,28005.65,32.6,30.0,credit_card
20000.0,36 months,17.32,716.24,D,D5,8 years,OTHER,31426.95,Source Verified,Fully Paid,2.66,0.0,2.0,21.0,0.0,6241.06,82.9,38.0,debt_consolidation
25000.0,60 months,10.06,531.91,B,B5,3 years,RENT,24311.16,Source Verified,Fully Paid,12.32,2.0,3.0,23.0,0.0,56904.87,42.5,29.0,debt_consolidation
15000.0,36 months,18.41,545.38,E,E2,9 years,RENT,36260.55,Source Verified,Charged Off,2.05,0.0,0.0,8.0,2.0,24770.74,76.8,9.0,debt_consolidation
20000.0,36 months,9.51,640.75,C,C3,8 years,MORTGAGE,278331.9,Not Verified,Fully Paid,5.82,0.0,3.0,19.0,0.0,37211.62,17.6,27.0,credit_card
25000.0,36 months,15.15,868.47,D,D4,9 years,MORTGAGE,45876.08,Source Verified,Fully Paid,1.36,0.0,2.0,20.0,0.0,11355.74,40.9,29.0,small_business
10000.0,36 months,22.62,385.12,E,E5,5 years,MORTGAGE,92115.16,Source Verified,Fully Paid,11.64,0.0,0.0,4.0,0.0,17835.53,54.5,6.0,debt_consolidation
10000.0,36 months,14.71,345.23,D,D5,9 years,RENT,21721.27,Source Verified,Fully Paid,34.15,0.0,0.0,21.0,0.0,3767.24,48.7,27.0,other
30000.0,36 months,7.81,937.46,B,B5,7 years,OWN,25383.21,Source Verified,Charged Off,27.46,0.0,3.0,14.0,0.0,50638.38,43.1,27.0,educational
5000.0,36 months,4.0,147.62,A,A2,9 years,MORTGAGE,47481.61,Not Verified,Fully Paid,7.93,0.0,2.0,29.0,0.0,1497.74,66.8,37.0,debt_consolidation
10000.0,60 months,10.82,216.53,B,B3,5 years,RENT,178219.05,Verified,Fully Paid,18.44,0.0,1.0,7.0,2.0,36829.39,70.0,9.0,educational
5000.0,60 months,12.14,111.58,C,C4,5 years,MORTGAGE,21949.2,Not Verified,Fully Paid,6.8,0.0,0.0,14.0,0.0,4232.19,38.2,20.0,credit_card
20000.0,60 months,11.56,440.45,C,C1,6 years,RENT,34863.16,Verified,Fully Paid,14.8,0.0,0.0,5.0,0.0,1120.13,62.1,19.0,small_business
20000.0,36 months,14.62,689.59,C,C3,3 years,RENT,101842.82,Verified,Charged Off,31.62,0.0,0.0,2.0,0.0,9858.13,54.2,21.0,medical
20000.0,60 months,9.87,423.66,B,B5,6 years,RENT,165183.46,Source Verified,Fully Paid,,1.0,1.0,15.0,0.0,4581.11,25.9,21.0,major_purchase
15000.0,36 months,14.62,517.19,D,D1,6 years,RENT,73583.96,Source Verified,Fully Paid,16.73,1.0,1.0,28.0,0.0,10143.58,92.7,39.0,credit_card
20000.0,36 months,17.66,719.64,E,E4,< 1 year,OWN,86951.68,Verified,Charged Off,22.15,1.0,0.0,10.0,0.0,43388.33,23.6,11.0,small_business
10000.0,36 months,10.74,326.16,B,B3,< 1 year,MORTGAGE,28916.12,Source Verified,Fully Paid,9.13,0.0,1.0,26.0,0.0,1400.87,65.9,26.0,credit_card
30000.0,36 months,16.03,1055.16,D,D5,3 years,MORTGAGE,21460.21,Verified,Fully Paid,16.63,0.0,1.0,28.0,0.0,27759.0,18.1,46.0,debt_consolidation
40000.0,36 months,13.68,1360.9,D,D5,3 years,RENT,,Source Verified,Charged Off,7.72,0.0,4.0,24.0,0.0,11554.84,30.0,38.0,medical
20000.0,36 months,9.83,643.75,C,C4,7 years,MORTGAGE,29397.04,Not Verified,Fully Paid,15.33,2.0,2.0,1.0,0.0,12935.9,6.8,18.0,debt_consolidation
15000.0,36 months,4.0,442.86,A,A2,9 years,RENT,63444.55,Source Verified,Fully Paid,15.33,0.0,4.0,21.0,1.0,703.04,23.8,38.0,debt_consolidation
30000.0,60 months,14.14,700.23,D,D5,1 year,RENT,23069.19,Source Verified,Fully Paid,4.62,0.0,0.0,1.0,0.0,8879.08,36.2,2.0,debt_consolidation
10000.0,36 months,19.93,371.28,F,F3,4 years,OWN,64555.52,Not Verified,Fully Paid,3.93,0.0,3.0,8.0,0.0,17199.2,34.2,20.0,medical
15000.0,36 months,14.35,515.22,D,D4,1 year,OWN,43450.14,Not Verified,Fully Paid,3.4,0.0,2.0,19.0,0.0,46935.44,56.1,29.0,moving
35000.0,36 months,18.12,1267.44,E,E4,7 years,RENT,36542.73,Not Verified,Fully Paid,19.2,0.0,1.0,28.0,0.0,912.24,20.6,32.0,other
10000.0,36 months,25.81,401.89,G,G3,3 years,RENT,100662.28,Source Verified,Fully Paid,17.22,1.0,0.0,3.0,0.0,3583.07,28.5,3.0,debt_consolidation
5000.0,60 months,11.54,110.06,B,B3,1 year,MORTGAGE,27685.9,Not Verified,Charged Off,,0.0,0.0,28.0,1.0,107092.89,51.9,43.0,moving
20000.0,36 months,12.1,665.24,C,C3,1 year,MORTGAGE,148003.78,Source Verified,Fully Paid,11.88,0.0,0.0,17.0,0.0,514.37,31.9,33.0,credit_card
20000.0,36 months,12.25,666.68,C,C4,3 years,RENT,96915.06,Verified,Fully Paid,23.26,0.0,0.0,22.0,0.0,18402.69,38.1,34.0,medical
20000.0,36 months,27.26,819.3,G,G4,9 years,MORTGAGE,27090.24,Verified,Fully Paid,10.93,0.0,0.0,24.0,0.0,7043.09,19.9,24.0,debt_consolidation
10000.0,36 months,5.14,300.34,A,A5,8 years,RENT,125688.93,Source Verified,Fully Paid,8.25,0.0,2.0,15.0,0.0,2491.47,15.4,29.0,credit_card
25000.0,36 months,9.6,801.99,B,B2,1 year,MORTGAGE,24940.14,Not Verified,Fully Paid,5.7,0.0,0.0,4.0,0.0,3349.48,2.3,23.0,credit_card
10000.0,60 months,19.92,264.49,E,E5,3 years,MORTGAGE,133941.16,Verified,Fully Paid,13.74,0.0,0.0,23.0,0.0,85620.86,9.6,24.0,debt_consolidation
35000.0,60 months,9.18,729.6,B,B3,1 year,MORTGAGE,68394.91,Verified,Fully Paid,,0.0,0.0,3.0,0.0,13677.61,59.5,4.0,other
10000.0,36 months,20.15,372.4,D,D1,1 year,MORTGAGE,17936.88,Source Verified,Fully Paid,13.27,0.0,3.0,5.0,0.0,4432.52,61.8,14.0,credit_card
5000.0,36 months,10.37,162.21,B,B3,6 years,OTHER,21877.96,Source Verified,Fully Paid,21.42,0.0,0.0,28.0,0.0,2206.0,41.9,31.0,debt_consolidation
20000.0,60 months,24.88,585.62,G,G5,3 years,OTHER,,Verified,Charged Off,11.18,0.0,1.0,27.0,0.0,14148.44,23.9,44.0,other
10000.0,36 months,20.06,371.94,E,E1,7 years,OWN,99454.64,Verified,Charged Off,50.12,0.0,0.0,25.0,0.0,3713.62,5.6,44.0,debt_consolidation
20000.0,60 months,7.81,403.71,B,B4,4 years,MORTGAGE,48074.98,Source Verified,Fully Paid,13.79,0.0,1.0,28.0,2.0,1949.27,61.7,40.0,other
10000.0,36 months,16.67,354.89,D,D3,8 years,MORTGAGE,47243.27,Verified,Fully Paid,9.83,0.0,0.0,8.0,0.0,4103.84,32.3,21.0,debt_consolidation
15000.0,60 months,6.94,296.59,B,B3,7 years,MORTGAGE,55721.35,Verified,Fully Paid,10.48,0.0,2.0,29.0,0.0,8452.72,69.7,40.0,other
10000.0,36 months,10.84,326.63,C,C1,3 years,RENT,15000.0,Not Verified,Fully Paid,17.45,0.0,0.0,14.0,0.0,4268.65,18.1,20.0,debt_consolidation
15000.0,60 months,13.02,341.45,C,C2,10+ years,MORTGAGE,96467.14,Verified,Charged Off,43.33,2.0,0.0,3.0,0.0,37475.15,42.1,20.0,debt_consolidation
10000.0,60 months,21.0,270.53,E,E1,< 1 year,RENT,138380.27,Not Verified,Charged Off,8.33,0.0,0.0,5.0,0.0,12751.29,14.0,23.0,home_improvement
15000.0,36 months,6.25,458.03,A,A3,< 1 year,MORTGAGE,94141.37,Verified,Fully Paid,20.19,0.0,3.0,21.0,2.0,3734.98,25.4,40.0,debt_consolidation
10000.0,36 months,10.28,323.99,B,B5,10+ years,MORTGAGE,40277.96,Verified,Fully Paid,16.73,1.0,0.0,25.0,0.0,12497.9,74.7,30.0,major_purchase
30000.0,36 months,16.56,1063.02,D,D4,2 years,RENT,29157.6,Source Verified,Charged Off,32.2,0.0,1.0,12.0,0.0,3694.42,36.7,12.0,debt_consolidation
25000.0,60 months,12.76,565.76,C,C2,2 years,MORTGAGE,25403.55,Not Verified,Fully Paid,8.01,0.0,2.0,6.0,0.0,4250.56,59.8,6.0,credit_card
10000.0,36 months,11.74,330.9,C,C2,4 years,MORTGAGE,24509.14,Source Verified,Fully Paid,18.55,0.0,4.0,7.0,0.0,5167.82,28.3,16.0,vacation
5000.0,60 months,6.72,98.35,A,A3,4 years,OWN,264393.55,Verified,Fully Paid,,0.0,4.0,25.0,0.0,3034.2,84.3,34.0,car
5000.0,36 months,10.54,162.61,B,B4,4 years,MORTGAGE,51268.1,Not Verified,Fully Paid,19.98,0.0,0.0,24.0,0.0,17753.8,71.1,42.0,home_improvement
10000.0,36 months,19.41,368.64,E,E1,2 years,MORTGAGE,102056.33,Not Verified,Fully Paid,,0.0,1.0,8.0,0.0,16598.61,33.9,18.0,debt_consolidation
15000.0,60 months,5.32,285.27,A,A1,2 years,RENT,98198.54,Verified,Fully Paid,10.85,0.0,1.0,2.0,0.0,1753.4,23.0,15.0,home_improvement
15000.0,60 months,11.39,329.06,B,B5,1 year,MORTGAGE,59863.8,Verified,Fully Paid,16.08,0.0,2.0,4.0,0.0,33202.19,19.3,21.0,car
40000.0,36 months,22.97,1547.76,F,F1,8 years,RENT,28221.56,Source Verified,Fully Paid,,0.0,1.0,12.0,0.0,8866.81,33.9,22.0,credit_card
30000.0,60 months,5.61,574.56,A,A4,8 years,RENT,77892.55,Verified,Fully Paid,4.05,0.0,1.0,7.0,0.0,493.19,47.0,7.0,other
5000.0,36 months,16.73,177.59,D,D1,6 years,MORTGAGE,25393.12,Not Verified,Fully Paid,11.0,0.0,0.0,14.0,0.0,6410.07,24.9,28.0,debt_consolidation
10000.0,36 months,8.85,317.3,B,B5,7 years,RENT,82587.49,Source Verified,Fully Paid,7.59,0.0,1.0,16.0,1.0,10015.46,54.6,29.0,credit_card
5000.0,36 months,18.27,181.44,E,E2,< 1 year,OWN,26217.61,Verified,Charged Off,7.33,0.0,1.0,3.0,0.0,2324.82,50.5,17.0,credit_card
10000.0,36 months,16.57,354.39,D,D5,9 years,MORTGAGE,39922.2,Source Verified,Fully Paid,17.02,0.0,4.0,26.0,0.0,70118.78,48.1,39.0,debt_consolidation
20000.0,36 months,19.44,737.58,E,E4,6 years,MORTGAGE,39875.45,Verified,Fully Paid,16.82,0.0,1.0,23.0,0.0,1861.38,87.1,29.0,credit_card
5000.0,36 months,11.76,165.5,B,B3,3 years,RENT,144244.66,Not Verified,Fully Paid,11.33,0.0,3.0,2.0,0.0,9196.69,37.6,8.0,debt_consolidation
5000.0,60 months,13.68,115.51,C,C5,2 years,RENT,15000.0,Source Verified,Fully Paid,15.37,2.0,3.0,13.0,0.0,2321.38,26.2,26.0,major_purchase
5000.0,36 months,15.11,173.6,D,D3,5 years,MORTGAGE,276938.33,Verified,Fully Paid,13.21,0.0,0.0,5.0,0.0,2447.75,49.6,12.0,credit_card
20000.0,36 months,10.09,646.19,B,B3,4 years,OWN,30818.37,Not Verified,Fully Paid,3.49,1.0,0.0,24.0,1.0,5611.37,4.7,41.0,moving
5000.0,36 months,9.46,160.07,B,B4,3 years,MORTGAGE,49694.36,Verified,Fully Paid,5.63,0.0,4.0,17.0,0.0,2015.15,40.1,19.0,debt_consolidation
40000.0,36 months,7.46,1243.51,A,A5,1 year,RENT,72353.19,Source Verified,Fully Paid,20.23,1.0,1.0,6.0,0.0,3365.52,16.6,11.0,other
15000.0,36 months,22.21,574.49,F,F4,9 years,RENT,68140.76,Verified,Fully Paid,6.65,0.0,0.0,3.0,0.0,2368.91,74.4,15.0,home_improvement
15000.0,60 months,16.28,367.01,D,D5,4 years,RENT,97786.42,Not Verified,Fully Paid,11.2,0.0,0.0,10.0,0.0,851.25,26.6,12.0,debt_consolidation
15000.0,60 months,12.35,336.33,C,C3,1 year,RENT,,Verified,Fully Paid,17.88,0.0,0.0,11.0,0.0,3465.0,15.2,11.0,home_improvement
20000.0,36 months,16.09,704.03,D,D2,7 years,RENT,225459.67,Not Verified,Fully Paid,16.68,0.0,0.0,9.0,0.0,48985.29,54.8,11.0,debt_consolidation
15000.0,36 months,11.17,492.29,C,C4,10+ years,OWN,90410.62,Source Verified,Fully Paid,8.71,0.0,3.0,11.0,0.0,2618.38,25.9,15.0,debt_consolidation
15000.0,36 months,13.36,508.01,C,C2,9 years,RENT,49903.52,Source Verified,Charged Off,,1.0,0.0,4.0,0.0,4600.12,28.5,11.0,other
15000.0,36 months,9.63,481.41,B,B3,2 years,RENT,36786.66,Source Verified,Fully Paid,10.91,0.0,1.0,15.0,0.0,5471.38,78.1,23.0,debt_consolidation
15000.0,36 months,14.43,515.8,C,C3,3 years,OWN,36127.24,Source Verified,Fully Paid,12.67,0.0,2.0,9.0,0.0,33667.4,33.2,27.0,debt_consolidation
5000.0,60 months,8.98,103.74,B,B3,1 year,RENT,133956.53,Not Verified,Fully Paid,31.52,0.0,2.0,21.0,0.0,8006.69,41.2,29.0,debt_consolidation
25000.0,36 months,18.88,914.88,E,E2,10+ years,RENT,185098.13,Not Verified,Fully Paid,18.46,0.0,0.0,23.0,0.0,1823.29,92.1,26.0,home_improvement
20000.0,36 months,17.18,714.85,D,D3,< 1 year,OTHER,109411.44,Not Verified,Fully Paid,12.66,0.0,0.0,8.0,0.0,751.31,34.7,8.0,vacation
20000.0,60 months,7.81,403.71,B,B3,9 years,MORTGAGE,15000.0,Source Verified,Fully Paid,14.08,0.0,0.0,4.0,0.0,1755.96,22.4,4.0,debt_consolidation
35000.0,36 months,14.13,1198.43,C,C5,8 years,RENT,,Not Verified,Fully Paid,2.02,0.0,0.0,10.0,0.0,5623.2,32.2,29.0,small_business
15000.0,36 months,7.12,463.98,A,A1,5 years,MORTGAGE,53890.34,Verified,Charged Off,56.64,1.0,0.0,4.0,0.0,1339.76,35.2,5.0,debt_consolidation
30000.0,60 months,28.39,941.15,G,G5,7 years,OWN,48209.69,Source Verified,Charged Off,28.19,0.0,1.0,13.0,0.0,21173.1,48.2,26.0,credit_card
15000.0,36 months,20.06,557.91,E,E5,4 years,OWN,54936.65,Source Verified,Fully Paid,10.42,0.0,0.0,27.0,0.0,3368.39,52.0,39.0,debt_consolidation
15000.0,36 months,22.27,574.95,F,F2,8 years,OWN,130120.96,Not Verified,Fully Paid,3.37,0.0,0.0,12.0,0.0,21635.53,34.9,27.0,moving
20000.0,36 months,9.16,637.49,B,B1,5 years,RENT,125658.47,Source Verified,Fully Paid,10.78,0.0,0.0,25.0,0.0,3196.43,31.2,27.0,debt_consolidation
10000.0,36 months,6.07,304.54,A,A3,9 years,OWN,61232.87,Source Verified,Fully Paid,25.34,0.0,0.0,21.0,0.0,1953.23,16.6,23.0,credit_card
10000.0,36 months,8.16,314.1,B,B4,4 years,RENT,18644.07,Not Verified,Fully Paid,,0.0,0.0,26.0,1.0,1680.43,17.2,40.0,other
20000.0,60 months,7.5,400.76,A,A5,6 years,RENT,22915.23,Not Verified,Fully Paid,13.7,1.0,1.0,2.0,1.0,8534.75,49.5,8.0,home_improvement
5000.0,36 months,6.37,152.95,A,A3,8 years,RENT,56794.81,Verified,Charged Off,38.34,0.0,1.0,21.0,0.0,19967.27,21.1,28.0,credit_card
10000.0,36 months,4.16,295.95,A,A3,< 1 year,RENT,72531.47,Source Verified,Charged Off,12.01,2.0,1.0,5.0,0.0,8044.48,55.3,20.0,debt_consolidation
30000.0,60 months,29.32,958.11,G,G2,4 years,MORTGAGE,23106.84,Source Verified,Charged Off,11.24,0.0,0.0,18.0,0.0,1305.27,31.1,32.0,other
15000.0,60 months,5.65,287.56,A,A1,< 1 year,RENT,86022.59,Not Verified,Fully Paid,17.82,0.0,1.0,5.0,0.0,5383.44,50.7,10.0,debt_consolidation
5000.0,60 months,4.0,92.08,A,A1,< 1 year,MORTGAGE,15888.27,Not Verified,Fully Paid,8.11,0.0,2.0,26.0,0.0,4041.36,9.6,37.0,credit_card
5000.0,60 months,18.25,127.65,E,E5,10+ years,MORTGAGE,15000.0,Source Verified,Fully Paid,9.54,0.0,1.0,16.0,0.0,454.29,45.8,33.0,debt_consolidation
35000.0,60 months,14.73,827.7,C,C4,1 year,MORTGAGE,29360.66,Source Verified,Fully Paid,20.47,0.0,1.0,17.0,0.0,5130.19,60.4,35.0,home_improvement
40000.0,60 months,18.74,1031.91,D,D1,10+ years,RENT,141654.23,Verified,Fully Paid,7.48,0.0,2.0,3.0,0.0,13017.79,38.5,12.0,debt_consolidation
20000.0,36 months,14.01,683.65,C,C5,5 years,RENT,157251.17,Source Verified,Fully Paid,,0.0,0.0,10.0,0.0,29527.34,62.7,17.0,credit_card
10000.0,36 months,21.48,379.22,E,E3,6 years,OWN,17739.38,Not Verified,Charged Off,24.26,0.0,3.0,3.0,0.0,12098.23,48.2,5.0,credit_card
15000.0,36 months,14.32,515.0,C,C4,8 years,RENT,18714.59,Source Verified,Fully Paid,10.49,0.0,1.0,25.0,1.0,851.38,12.5,31.0,debt_consolidation
10000.0,36 months,13.34,338.58,C,C3,9 years,RENT,92286.63,Verified,Fully Paid,11.87,0.0,1.0,23.0,0.0,1886.52,43.0,36.0,home_improvement
25000.0,36 months,16.49,884.99,D,D3,< 1 year,RENT,39795.82,Verified,Fully Paid,14.81,0.0,2.0,19.0,0.0,13864.07,78.1,20.0,credit_card
20000.0,36 months,9.81,643.56,B,B1,9 years,RENT,140992.5,Verified,Fully Paid,7.47,0.0,0.0,29.0,0.0,1400.59,26.6,48.0,other
25000.0,36 months,10.1,807.85,B,B3,1 year,MORTGAGE,91241.29,Source Verified,Fully Paid,10.23,1.0,0.0,25.0,0.0,9557.26,34.9,43.0,debt_consolidation
15000.0,36 months,11.39,493.86,C,C3,< 1 year,RENT,102896.14,Verified,Charged Off,4.39,0.0,1.0,2.0,0.0,2879.54,77.3,13.0,vacation
30000.0,36 months,6.6,920.84,A,A5,7 years,MORTGAGE,,Verified,Fully Paid,6.38,1.0,1.0,26.0,0.0,4583.88,88.1,29.0,home_improvement
15000.0,36 months,18.19,543.72,D,D3,1 year,MORTGAGE,73914.78,Verified,Fully Paid,12.92,0.0,2.0,5.0,0.0,1436.0,15.1,23.0,debt_consolidation
15000.0,36 months,8.69,474.83,B,B1,10+ years,MORTGAGE,222230.09,Verified,Fully Paid,17.03,0.0,1.0,4.0,0.0,7222.35,46.5,6.0,credit_card
15000.0,36 months,5.03,449.77,A,A4,9 years,MORTGAGE,59848.63,Verified,Fully Paid,,0.0,0.0,15.0,0.0,3078.42,19.7,18.0,home_improvement
20000.0,36 months,9.71,642.62,B,B5,6 years,RENT,52496.34,Not Verified,Fully Paid,8.72,0.0,1.0,19.0,0.0,34500.18,64.5,27.0,debt_consolidation
35000.0,36 months,18.53,1274.66,E,E3,< 1 year,MORTGAGE,39935.26,Verified,Fully Paid,8.84,0.0,0.0,27.0,0.0,2978.2,,33.0,home_improvement
15000.0,36 months,7.02,463.29,B,B4,3 years,RENT,17652.71,Source Verified,Charged Off,9.67,0.0,1.0,16.0,0.0,65484.96,29.4,20.0,credit_card
35000.0,60 months,17.72,883.45,D,D4,2 years,RENT,25102.88,Not Verified,Fully Paid,13.69,1.0,1.0,15.0,0.0,8586.55,53.5,31.0,credit_card
15000.0,36 months,18.82,548.48,E,E5,1 year,RENT,29019.52,Not Verified,Fully Paid,6.35,0.0,0.0,3.0,0.0,3960.51,36.7,21.0,credit_card
15000.0,60 months,5.53,286.73,A,A1,2 years,RENT,17136.91,Verified,Fully Paid,3.85,1.0,0.0,12.0,0.0,2298.45,43.2,31.0,medical
10000.0,60 months,15.08,238.32,D,D5,9 years,OWN,18390.0,Verified,Fully Paid,15.09,0.0,1.0,6.0,1.0,4000.75,65.5,16.0,credit_card
5000.0,60 months,10.92,108.51,B,B5,2 years,MORTGAGE,15000.0,Source Verified,Fully Paid,9.09,0.0,3.0,25.0,0.0,3034.5,35.4,34.0,home_improvement
30000.0,60 months,10.28,641.55,B,B3,1 year,RENT,31327.21,Source Verified,Fully Paid,17.19,0.0,0.0,11.0,0.0,4939.86,19.3,15.0,debt_consolidation
5000.0,36 months,15.64,174.9,D,D4,7 years,OTHER,86913.92,Not Verified,Fully Paid,39.45,0.0,1.0,23.0,0.0,3761.94,55.1,39.0,debt_consolidation
15000.0,36 months,17.73,540.26,E,E5,8 years,RENT,43409.64,Verified,Fully Paid,9.32,0.0,0.0,2.0,0.0,27685.72,70.4,11.0,debt_consolidation
10000.0,36 months,8.48,315.58,B,B1,7 years,NONE,43547.6,Not Verified,Charged Off,18.05,0.0,0.0,24.0,0.0,10988.22,8.8,28.0,debt_consolidation
25000.0,36 months,13.36,846.69,C,C3,9 years,MORTGAGE,92664.87,Verified,Fully Paid,2.54,0.0,1.0,19.0,0.0,14688.29,31.2,28.0,other
35000.0,36 months,9.28,1117.56,B,B4,3 years,MORTGAGE,176711.83,Source Verified,Fully Paid,10.54,1.0,3.0,7.0,0.0,18076.95,59.6,18.0,other
30000.0,60 months,12.66,677.38,C,C1,< 1 year,OTHER,266021.17,Source Verified,Fully Paid,14.52,0.0,0.0,23.0,0.0,3077.65,62.2,30.0,debt_consolidation
10000.0,36 months,12.82,336.07,C,C5,1 year,MORTGAGE,59943.49,Verified,Fully Paid,,0.0,0.0,19.0,0.0,1259.55,35.5,20.0,medical
15000.0,36 months,13.64,510.05,C,C3,9 years,MORTGAGE,44477.52,Verified,Fully Paid,29.49,0.0,0.0,19.0,1.0,7611.71,35.1,33.0,other
10000.0,60 months,12.44,224.67,C,C2,8 years,MORTGAGE,40572.46,Source Verified,Fully Paid,7.67,0.0,1.0,6.0,0.0,5015.21,24.6,19.0,credit_card
35000.0,36 months,6.18,1067.62,A,A1,9 years,MORTGAGE,81948.07,Verified,Charged Off,22.18,0.0,0.0,14.0,0.0,4210.81,42.0,33.0,credit_card
5000.0,36 months,14.52,172.15,D,D2,4 years,RENT,48561.48,Verified,Charged Off,18.98,0.0,0.0,14.0,0.0,66643.86,27.8,16.0,other
40000.0,36 months,19.83,1483.08,D,D4,4 years,RENT,48683.21,Not Verified,Charged Off,33.56,0.0,1.0,6.0,0.0,9525.09,26.0,11.0,credit_card
30000.0,36 months,15.57,1048.35,D,D3,4 years,MORTGAGE,50994.41,Verified,Charged Off,2.57,1.0,1.0,25.0,0.0,1587.68,76.9,34.0,credit_card
25000.0,36 months,5.81,758.4,A,A2,< 1 year,MORTGAGE,28015.25,Not Verified,Fully Paid,16.01,0.0,0.0,18.0,0.0,6723.42,29.2,34.0,home_improvement
25000.0,36 months,9.85,804.92,B,B1,2 years,RENT,15000.0,Source Verified,Fully Paid,12.62,0.0,1.0,24.0,0.0,8236.78,63.2,31.0,debt_consolidation
15000.0,36 months,8.38,472.68,B,B3,2 years,OTHER,33912.35,Not Verified,Fully Paid,1.95,0.0,2.0,28.0,0.0,2267.31,62.9,31.0,other
10000.0,36 months,5.51,302.0,A,A1,3 years,RENT,,Not Verified,Fully Paid,11.93,0.0,1.0,17.0,0.0,11747.49,53.1,32.0,vacation
15000.0,36 months,8.99,476.93,B,B2,10+ years,RENT,145413.0,Verified,Fully Paid,11.04,0.0,2.0,9.0,0.0,1412.33,6.9,23.0,debt_consolidation
10000.0,36 months,7.63,311.66,B,B1,7 years,OWN,104594.66,Verified,Charged Off,5.24,3.0,1.0,23.0,0.0,2027.73,40.2,24.0,home_improvement
25000.0,36 months,16.66,887.09,D,D5,7 years,RENT,38345.41,Verified,Fully Paid,11.4,0.0,0.0,17.0,0.0,3528.45,14.0,17.0,debt_consolidation
15000.0,36 months,6.53,459.94,B,B4,3 years,RENT,31152.21,Not Verified,Charged Off,10.69,0.0,0.0,2.0,0.0,3123.21,16.8,2.0,other
30000.0,60 months,22.13,830.79,E,E3,3 years,RENT,168926.25,Source Verified,Charged Off,9.36,2.0,0.0,11.0,0.0,5596.65,19.8,23.0,major_purchase
30000.0,36 months,13.69,1020.82,C,C2,7 years,OWN,25382.34,Not Verified,Fully Paid,16.34,0.0,1.0,25.0,0.0,2160.32,54.0,32.0,debt_consolidation
10000.0,36 months,16.96,356.33,D,D4,8 years,MORTGAGE,55691.26,Source Verified,Fully Paid,20.82,0.0,0.0,17.0,0.0,7639.42,65.1,24.0,home_improvement
10000.0,36 months,9.9,322.2,C,C5,6 years,RENT,176777.21,Source Verified,Fully Paid,7.75,1.0,1.0,24.0,0.0,7104.46,22.3,35.0,medical
15000.0,36 months,11.31,493.29,C,C1,2 years,NONE,59086.78,Not Verified,Fully Paid,12.21,0.0,2.0,29.0,0.0,142.82,62.9,33.0,home_improvement
5000.0,60 months,14.58,117.85,C,C4,1 year,RENT,44115.45,Verified,Charged Off,33.03,0.0,0.0,22.0,0.0,21375.22,62.9,30.0,car
25000.0,60 months,29.23,797.05,F,F2,4 years,OTHER,122013.52,Source Verified,Fully Paid,12.12,0.0,0.0,9.0,0.0,8507.02,3.9,16.0,medical
